"id_usuario","nombre_platillo","presentacion_platillo","tamaño_platillo","precio_platillo","categoria","cantidad","fecha_venta"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-03-14 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-08-09 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-02-21 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-04-11 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2023-10-10 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2024-07-17 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-04-17 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2023-08-24 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-05-10 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2023-10-04 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2024-02-27 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2024-02-02 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-06-22 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2023-10-28 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-05-31 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2023-11-17 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-01-11 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2023-12-15 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-06-14 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2024-06-01 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2023-10-09 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2024-01-16 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-11-05 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-11-04 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2023-10-24 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-03-27 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2024-06-19 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2023-09-27 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2023-12-19 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-01-30 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-03-20 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2023-10-14 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-08-22 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-04-01 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-05-27 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-02-07 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-12-28 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2023-09-09 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-03-07 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-07-16 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-05-12 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2023-08-07 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-02-09 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2023-10-19 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-03-16 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-05-22 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-07-15 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2024-05-06 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-05-22 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2023-11-11 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-12-15 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2023-12-15 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2024-06-30 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-05-18 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-05-15 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-08-21 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2023-10-11 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-03-09 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2024-06-01 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2023-12-16 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2023-08-06 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-08-06 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2024-06-28 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-08-03 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2023-09-10 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-07-28 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2024-05-26 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2023-08-10 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2023-08-27 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2023-12-11 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-05-04 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2023-09-30 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-11-03 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-11-03 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-10-10 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-03-30 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-06-02 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-06-02 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2024-06-09 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-07-04 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-04-25 09:13:34"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-03-25 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-10-22 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-03-26 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2024-01-26 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-01-19 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-11-24 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-05-07 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-07-02 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-09-14 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2023-08-17 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-04-25 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-02-01 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-02-01 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2023-12-04 09:13:34"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-01-15 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2023-08-24 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2023-12-11 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-03-23 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-10-02 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2024-01-02 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2024-06-20 09:13:34"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","con pulpo","ninguno","68.00","Tostada","8","2024-04-22 09:13:34"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-04-01 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2023-10-10 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2024-05-17 09:13:34"
"yhyg4yML4wPahF8XN5CQCTBErbl1","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-07-18 09:13:34"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2023-12-13 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-07-07 09:13:34"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-07-07 09:13:34"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2024-01-28 09:13:34"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-02-22 09:13:34"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2024-06-03 09:13:34"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-03-31 09:13:34"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2024-06-23 09:13:35"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","4","2024-02-17 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","5","2023-12-21 09:13:35"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2023-09-02 09:13:35"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","con pulpo","ninguno","68.00","Tostada","6","2024-03-18 09:13:35"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2023-10-25 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-11-07 09:13:35"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2024-04-12 09:13:35"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-12-19 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2024-02-27 09:13:35"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","con pulpo","ninguno","68.00","Tostada","10","2024-04-20 09:13:35"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2023-10-20 09:13:35"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","3","2023-10-20 09:13:35"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2024-07-17 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","2","2024-02-27 09:13:35"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","con pulpo","ninguno","68.00","Tostada","9","2024-05-19 09:13:35"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","con pulpo","ninguno","68.00","Tostada","7","2023-11-02 09:13:35"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","con pulpo","ninguno","68.00","Tostada","1","2023-09-18 09:13:35"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-01-07 09:13:32"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","mixto","ninguno","68.00","Tostada","4","2024-07-25 09:13:32"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","2","2024-05-19 09:13:32"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","mixto","ninguno","68.00","Tostada","8","2024-02-13 09:13:32"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","4","2023-10-21 09:13:32"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","4","2023-10-21 09:13:32"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","3","2024-04-20 09:13:32"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","mixto","ninguno","68.00","Tostada","6","2024-04-26 09:13:32"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","mixto","ninguno","68.00","Tostada","4","2024-04-13 09:13:32"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","mixto","ninguno","68.00","Tostada","5","2024-01-02 09:13:32"
"yVnqVT1tphNdVeX1KtAXZiiD54n1","Tostasas","mixto","ninguno","68.00","Tostada","5","2023-10-24 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","8","2023-09-21 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","mixto","ninguno","68.00","Tostada","6","2023-11-28 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","mixto","ninguno","68.00","Tostada","8","2024-07-03 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-07-08 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","8","2023-08-25 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","2","2023-08-25 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","4","2023-08-25 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","mixto","ninguno","68.00","Tostada","9","2023-12-12 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-01-25 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","8","2024-03-01 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","9","2023-11-10 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-05-31 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","5","2024-03-29 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","mixto","ninguno","68.00","Tostada","7","2023-09-09 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","6","2023-07-29 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","mixto","ninguno","68.00","Tostada","5","2023-09-11 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","mixto","ninguno","68.00","Tostada","1","2024-04-29 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","2","2023-08-25 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-02-27 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","8","2024-03-23 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","mixto","ninguno","68.00","Tostada","1","2024-02-27 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","6","2023-10-19 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","mixto","ninguno","68.00","Tostada","8","2024-02-11 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","mixto","ninguno","68.00","Tostada","5","2023-11-05 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","mixto","ninguno","68.00","Tostada","3","2023-10-09 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-01-15 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","mixto","ninguno","68.00","Tostada","3","2023-10-06 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","mixto","ninguno","68.00","Tostada","6","2023-08-25 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","mixto","ninguno","68.00","Tostada","6","2023-09-17 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","mixto","ninguno","68.00","Tostada","2","2024-06-13 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","10","2023-07-28 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","mixto","ninguno","68.00","Tostada","3","2023-12-15 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","mixto","ninguno","68.00","Tostada","5","2024-02-05 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","mixto","ninguno","68.00","Tostada","10","2024-05-14 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","mixto","ninguno","68.00","Tostada","3","2024-01-24 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","1","2023-08-28 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","1","2024-02-15 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","9","2024-02-08 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","mixto","ninguno","68.00","Tostada","2","2023-11-04 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","mixto","ninguno","68.00","Tostada","3","2023-11-04 09:13:33"
"QRc0CHr3rrQuBgGPvijPxGU2qfy1","Tostasas","mixto","ninguno","68.00","Tostada","4","2024-04-11 09:13:33"
"oexNbbwZZEfwr1lj9aU1WeG7JwT2","Tostasas","mixto","ninguno","68.00","Tostada","8","2024-02-15 09:13:33"
"XVs3kZQEZxQkpJ8FJqWlV47RaIE3","Tostasas","mixto","ninguno","68.00","Tostada","7","2024-06-09 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","8","2023-12-21 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","mixto","ninguno","68.00","Tostada","10","2023-10-01 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","8","2023-11-09 09:13:33"
"whMfSrATLkNVyWZCG8UrnMeD3eG2","Tostasas","mixto","ninguno","68.00","Tostada","4","2023-11-10 09:13:33"
"mdy15mzNcedWyISNGn8jGaPSELZ2","Tostasas","mixto","ninguno","68.00","Tostada","10","2024-03-18 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","2","2023-09-13 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","mixto","ninguno","68.00","Tostada","7","2024-04-29 09:13:33"
"mZvDqt0BFLRaGAQsgJpq9v0oqIW2","Tostasas","mixto","ninguno","68.00","Tostada","7","2023-09-10 09:13:33"
"esbjKHM1PbYx355iX21SzMd3DQE2","Tostasas","mixto","ninguno","68.00","Tostada","8","2023-12-24 09:13:33"
"pW8R5fMO0yQq6xtPcGwdJzhQPOn2","Tostasas","mixto","ninguno","68.00","Tostada","9","2023-09-07 09:13:33"
"ZcQ2J0IPWLYmXIZ2b4YZAhGqDth2","Tostasas","mixto","ninguno","68.00","Tostada","10","2024-05-02 09:13:33"
"Sw4KWBZ0V3bUWSxLAGu6rwOxOPO2","Tostasas","mixto","ninguno","68.00","Tostada","2","2024-07-13 09:13:33"
